owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2019-2020,410525.56,403802.90
aafc-aac,2020-2021,412814.04,392192.20
aafc-aac,2021-2022,606232.15,560246.93
aafc-aac,2022-2023,616296.62,549491.22
csc-scc,2017-2018,2230227.50,2298042.66
csc-scc,2018-2019,1080499.98,1100202.91
csc-scc,2019-2020,1335010.23,1315268.10
csc-scc,2020-2021,833762.73,789584.04
csc-scc,2021-2022,1413490.88,1296849.21
csc-scc,2022-2023,1789762.94,1593811.13
dfo-mpo,2017-2018,23252343.88,23937137.68
dfo-mpo,2018-2019,26397697.25,26765190.68
dfo-mpo,2019-2020,28861467.13,28454746.10
dfo-mpo,2020-2021,22086271.97,20976942.31
dfo-mpo,2021-2022,39542393.81,36377408.40
dfo-mpo,2022-2023,54061077.78,48098663.89
dnd-mdn,2017-2018,23033314.09,23718156.37
dnd-mdn,2018-2019,26742862.57,27270262.68
dnd-mdn,2019-2020,36909763.77,36592445.44
dnd-mdn,2020-2021,34092461.69,32551769.64
dnd-mdn,2021-2022,40172339.99,37170925.98
dnd-mdn,2022-2023,46325462.04,41499220.34
nrc-cnrc,2017-2018,47720.10,49351.37
pc,2017-2018,86780.70,89744.46
pc,2019-2020,143096.44,140187.85
pc,2020-2021,581761.07,554327.18
pc,2021-2022,450115.39,417565.60
pc,2022-2023,430666.33,385219.26
pwgsc-tpsgc,2022-2023,798065.90,708480.91
tc,2017-2018,378261.87,390227.59
tc,2018-2019,369450.00,376362.27
tc,2019-2020,418950.00,415504.39
tc,2021-2022,313534.36,290519.67
tc,2022-2023,29019.10,25680.32
