d_most_recent_category,total,percentage
3_information_technology,41764370.56,0.7175
2_professional_services,8670865.57,0.149
9_human_capital,7180628.70,0.1234
10_office_management,324864.14,0.0056
8_security_and_protection,149682.79,0.0026
5_transportation_and_logistics,66977.69,0.0012
1_facilities_and_construction,23713.59,4e-4
6_industrial_products_and_services,15802.00,3e-4
4_medical,14612.02,3e-4
